Description,Quantity,Average_Daily_Sales,Current_Stock,Reorder_Level,Need_Reorder,Recommended_Order
FELT FARM ANIMAL CHICKEN,262,0.7024128686327078,23,5.0,False,0.0
FELT FARM ANIMAL HEN,384,1.029490616621984,483,7.0,False,0.0
FELT FARM ANIMAL RABBIT,722,1.935656836461126,37,14.0,False,0.0
FELT FARM ANIMAL SHEEP,283,0.7587131367292225,480,5.0,False,0.0
FELT FARM ANIMAL WHITE BUNNY ,1393,3.734584450402145,87,26.0,False,0.0
FELT TOADSTOOL  SMALL,542,1.4530831099195711,225,10.0,False,0.0
FELT TOADSTOOL LARGE,594,1.5924932975871313,395,11.0,False,0.0
FELTCRAFT 6 FLOWER FRIENDS,5890,15.79088471849866,374,111.0,False,0.0
FELTCRAFT BOY JEAN-PAUL KIT,354,0.9490616621983914,163,7.0,False,0.0
FELTCRAFT BUTTERFLY HEARTS,6127,16.42627345844504,23,115.0,True,92.0
FELTCRAFT CHRISTMAS FAIRY,1896,5.083109919571045,196,36.0,False,0.0
FELTCRAFT CUSHION BUTTERFLY,2698,7.233243967828418,321,51.0,False,0.0
FELTCRAFT CUSHION OWL,3284,8.804289544235925,380,62.0,False,0.0
FELTCRAFT CUSHION RABBIT,3018,8.091152815013405,16,57.0,True,41.0
FELTCRAFT DOLL EMILY,1301,3.487935656836461,12,24.0,True,12.0
FELTCRAFT DOLL MARIA,194,0.5201072386058981,120,4.0,False,0.0
FELTCRAFT DOLL MOLLY,4469,11.981233243967829,416,84.0,False,0.0
FELTCRAFT DOLL ROSIE,1653,4.431635388739946,247,31.0,False,0.0
FELTCRAFT GIRL AMELIE KIT,987,2.6461126005361932,372,19.0,False,0.0
FELTCRAFT GIRL NICOLE KIT,646,1.7319034852546917,248,12.0,False,0.0
FELTCRAFT HAIRBAND PINK AND BLUE,796,2.1340482573726542,283,15.0,False,0.0
FELTCRAFT HAIRBAND PINK AND PURPLE,834,2.2359249329758715,303,16.0,False,0.0
FELTCRAFT HAIRBAND RED AND BLUE,845,2.265415549597855,236,16.0,False,0.0
FELTCRAFT HAIRBANDS PINK AND WHITE ,818,2.193029490616622,380,15.0,False,0.0
FELTCRAFT PRINCESS CHARLOTTE DOLL,2223,5.959785522788204,24,42.0,True,18.0
FELTCRAFT PRINCESS LOLA DOLL,1964,5.265415549597855,201,37.0,False,0.0
FELTCRAFT PRINCESS OLIVIA DOLL,1514,4.058981233243967,482,28.0,False,0.0
FENG SHUI PILLAR CANDLE,3317,8.892761394101877,128,62.0,False,0.0
FILIGREE DIAMANTE EARRINGS,8,0.021447721179624665,494,0.0,False,0.0
FILIGREE HEART BIRD WHITE ,1397,3.745308310991957,37,26.0,False,0.0
FILIGREE HEART BUTTERFLY WHITE ,1592,4.2680965147453085,211,30.0,False,0.0
FILIGREE HEART DAISY WHITE,1199,3.214477211796247,48,23.0,False,0.0
FILIGRIS HEART WITH BUTTERFLY,3781,10.136729222520108,450,71.0,False,0.0
FINE SILVER NECKLACE W PASTEL FLOWE,13,0.03485254691689008,282,0.0,False,0.0
FINE WICKER HEART ,2508,6.7238605898123325,240,47.0,False,0.0
FIRE POLISHED GLASS BRACELET BLACK,1,0.002680965147453083,95,0.0,False,0.0
FIRE POLISHED GLASS BRACELET GREEN,14,0.03753351206434316,483,0.0,False,0.0
FIRE POLISHED GLASS BRACELET MONTAN,6,0.0160857908847185,135,0.0,False,0.0
FIRE POLISHED GLASS BRACELET RED,6,0.0160857908847185,309,0.0,False,0.0
FIRE POLISHED GLASS NECKL BRONZE,3,0.00804289544235925,34,0.0,False,0.0
FIRE POLISHED GLASS NECKL GOLD,1,0.002680965147453083,154,0.0,False,0.0
FIRST AID TIN,1129,3.026809651474531,22,21.0,False,0.0
FIRST CLASS HOLIDAY PURSE ,11,0.029490616621983913,221,0.0,False,0.0
FIRST CLASS LUGGAGE TAG ,105,0.28150134048257375,34,2.0,False,0.0
FIRST CLASS PASSPORT COVER ,66,0.1769436997319035,77,1.0,False,0.0
FIVE CATS HANGING DECORATION,172,0.46112600536193027,403,3.0,False,0.0
FIVE HEART HANGING DECORATION,396,1.061662198391421,76,7.0,False,0.0
FLAG OF ST GEORGE ,23,0.06166219839142091,242,0.0,False,0.0
FLAG OF ST GEORGE CAR FLAG,25,0.06702412868632708,118,0.0,False,0.0
FLAG OF ST GEORGE CHAIR,37,0.09919571045576407,155,1.0,False,0.0
FLAMES SUNGLASSES PINK LENSES,47,0.1260053619302949,120,1.0,False,0.0
FLOOR CUSHION ELEPHANT CARNIVAL,54,0.1447721179624665,237,1.0,False,0.0
FLOOR LAMP SHADE WOOD BASE,32,0.08579088471849866,120,1.0,False,0.0
FLORAL BATHROOM SET,21,0.05630026809651475,479,0.0,False,0.0
FLORAL BLUE MONSTER,5,0.013404825737265416,43,0.0,False,0.0
FLORAL FOLK STATIONERY SET,1366,3.6621983914209117,120,26.0,False,0.0
FLORAL PINK MONSTER,36,0.09651474530831099,273,1.0,False,0.0
FLORAL SOFT CAR TOY,32,0.08579088471849866,433,1.0,False,0.0
FLOWER BLUE CLOCK WITH SUCKER,117,0.3136729222520107,378,2.0,False,0.0
FLOWER BURST SILVER RING CRYSTAL,10,0.02680965147453083,245,0.0,False,0.0
FLOWER FAIRY 5 DRAWER LINERS,60,0.16085790884718498,92,1.0,False,0.0
FLOWER FAIRY 5 SUMMER DRAW LINERS,6,0.0160857908847185,51,0.0,False,0.0
FLOWER FAIRY INCENSE BOUQUET,61,0.16353887399463807,434,1.0,False,0.0
"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",105,0.28150134048257375,110,2.0,False,0.0
FLOWER GARLAND NECKLACE RED,6,0.0160857908847185,15,0.0,False,0.0
"FLOWER GLASS GARLAND NECKL.36""BLACK",11,0.029490616621983913,189,0.0,False,0.0
"FLOWER GLASS GARLAND NECKL.36""BLUE",6,0.0160857908847185,291,0.0,False,0.0
"FLOWER GLASS GARLAND NECKL.36""GREEN",4,0.010723860589812333,329,0.0,False,0.0
"FLOWER GLASS GARLD NECKL36""AMETHYST",7,0.01876675603217158,235,0.0,False,0.0
"FLOWER GLASS GARLD NECKL36""TURQUOIS",4,0.010723860589812333,452,0.0,False,0.0
FLOWER PURPLE CLOCK W/SUCKER,5,0.013404825737265416,449,0.0,False,0.0
FLOWER PURPLE CLOCK WITH SUCKER,16,0.04289544235924933,324,0.0,False,0.0
FLOWER SHOP DESIGN MUG,1,0.002680965147453083,374,0.0,False,0.0
FLOWER VINE RAFFIA FOOD COVER,338,0.9061662198391421,463,6.0,False,0.0
FLOWERS  STICKERS,211,0.5656836461126006,238,4.0,False,0.0
FLOWERS CHANDELIER T-LIGHT HOLDER,866,2.32171581769437,386,16.0,False,0.0
FLOWERS HANDBAG blue and orange,49,0.13136729222520108,298,1.0,False,0.0
FLOWERS TILE COASTER,990,2.6541554959785523,446,19.0,False,0.0
FLOWERS TILE HOOK,57,0.15281501340482573,159,1.0,False,0.0
FLUTED ANTIQUE CANDLE HOLDER,2313,6.201072386058981,286,43.0,False,0.0
FLYING PIG WATERING CAN,187,0.5013404825737265,207,4.0,False,0.0
FOLDING BUTTERFLY MIRROR HOT PINK ,1839,4.93029490616622,79,35.0,False,0.0
FOLDING BUTTERFLY MIRROR IVORY ,735,1.970509383378016,121,14.0,False,0.0
FOLDING BUTTERFLY MIRROR RED  ,1252,3.35656836461126,13,23.0,True,10.0
FOLDING CAMPING SCISSOR W/KNIF & S,30,0.08042895442359249,359,1.0,False,0.0
FOLDING MIRROR HOT PINK ,156,0.41823056300268097,340,3.0,False,0.0
FOLDING MIRROR IVORY ,18,0.04825737265415549,455,0.0,False,0.0
FOLDING MIRROR RED  ,18,0.04825737265415549,327,0.0,False,0.0
FOLDING SHOE TIDY,3,0.00804289544235925,359,0.0,False,0.0
FOLDING UMBRELLA BLACKBLUE POLKADOT,120,0.32171581769436997,104,2.0,False,0.0
FOLDING UMBRELLA CHOCOLATE POLKADOT,87,0.23324396782841822,161,2.0,False,0.0
FOLDING UMBRELLA CREAM POLKADOT,139,0.3726541554959786,320,3.0,False,0.0
FOLDING UMBRELLA PINKWHITE POLKADOT,84,0.225201072386059,146,2.0,False,0.0
FOLDING UMBRELLA RED/WHITE POLKADOT,229,0.613941018766756,256,4.0,False,0.0
FOLDING UMBRELLA WHITE/RED POLKADOT,86,0.23056300268096513,396,2.0,False,0.0
"FOLK ART GREETING CARD,pack/12",23,0.06166219839142091,252,0.0,False,0.0
FOLK ART METAL HEART T-LIGHT HOLDER,145,0.38873994638069703,40,3.0,False,0.0
FOLK ART METAL STAR T-LIGHT HOLDER,381,1.0214477211796247,49,7.0,False,0.0
FOLK FELT HANGING MULTICOL GARLAND,28,0.07506702412868632,238,1.0,False,0.0
FOLKART CHRISTMAS TREE T-LIGHT HOLD,27,0.07238605898123325,45,1.0,False,0.0
FOLKART CLIP ON STARS,624,1.6729222520107239,417,12.0,False,0.0
FOLKART HEART NAPKIN RINGS,181,0.48525469168900803,232,3.0,False,0.0
FOLKART STAR CHRISTMAS DECORATIONS,3017,8.088471849865952,15,57.0,True,42.0
FOLKART ZINC HEART CHRISTMAS DEC,2692,7.2171581769437,331,51.0,False,0.0
FOLKART ZINC STAR CHRISTMAS DEC,12,0.032171581769437,477,0.0,False,0.0
FOOD CONTAINER SET 3 LOVE HEART ,1890,5.067024128686327,229,35.0,False,0.0
"FOOD COVER WITH BEADS , SET 2 SIZES",3,0.00804289544235925,84,0.0,False,0.0
FOOD COVER WITH BEADS SET 2 ,980,2.6273458445040214,13,18.0,True,5.0
FOOD/DRINK SPONGE STICKERS,1244,3.3351206434316354,344,23.0,False,0.0
FOOT STOOL HOME SWEET HOME ,434,1.1635388739946382,143,8.0,False,0.0
FORKED CACTUS CANDLE,92,0.24664879356568364,127,2.0,False,0.0
FOUR HOOK  WHITE LOVEBIRDS,1422,3.812332439678284,378,27.0,False,0.0
FOUR RABBIT EASTER DECORATIONS,67,0.17962466487935658,103,1.0,False,0.0
FRAPPUCINO SCARF KNITTING KIT,308,0.8257372654155496,495,6.0,False,0.0
FREESTYLE CANVAS ART PICTURE,41,0.10991957104557641,444,1.0,False,0.0
FRENCH BATHROOM SIGN BLUE METAL,1382,3.7050938337801607,71,26.0,False,0.0
FRENCH BLUE METAL DOOR SIGN 0,543,1.4557640750670242,450,10.0,False,0.0
FRENCH BLUE METAL DOOR SIGN 1,1040,2.7882037533512065,203,20.0,False,0.0
FRENCH BLUE METAL DOOR SIGN 2,874,2.3431635388739944,344,16.0,False,0.0
FRENCH BLUE METAL DOOR SIGN 3,751,2.013404825737265,212,14.0,False,0.0
FRENCH BLUE METAL DOOR SIGN 4,647,1.7345844504021448,401,12.0,False,0.0
FRENCH BLUE METAL DOOR SIGN 5,745,1.997319034852547,35,14.0,False,0.0
FRENCH BLUE METAL DOOR SIGN 6,627,1.6809651474530831,444,12.0,False,0.0
FRENCH BLUE METAL DOOR SIGN 7,618,1.6568364611260054,182,12.0,False,0.0
FRENCH BLUE METAL DOOR SIGN 8,575,1.5415549597855227,309,11.0,False,0.0
FRENCH BLUE METAL DOOR SIGN 9,464,1.2439678284182305,142,9.0,False,0.0
FRENCH BLUE METAL DOOR SIGN No,859,2.3029490616621984,335,16.0,False,0.0
FRENCH CARRIAGE LANTERN,132,0.353887399463807,419,2.0,False,0.0
FRENCH CHATEAU LARGE FRUIT BOWL ,10,0.02680965147453083,127,0.0,False,0.0
FRENCH CHATEAU LARGE PLATTER ,70,0.1876675603217158,333,1.0,False,0.0
FRENCH CHATEAU OVAL PLATTER,15,0.040214477211796246,284,0.0,False,0.0
FRENCH CHATEAU SMALL FRUITBOWL,24,0.064343163538874,221,0.0,False,0.0
FRENCH ENAMEL CANDLEHOLDER,1549,4.152815013404826,234,29.0,False,0.0
FRENCH ENAMEL POT W LID,551,1.477211796246649,29,10.0,False,0.0
FRENCH ENAMEL UTENSIL HOLDER,37,0.09919571045576407,122,1.0,False,0.0
FRENCH ENAMEL WATER BASIN,290,0.7774798927613941,149,5.0,False,0.0
FRENCH FLORAL CUSHION COVER ,605,1.6219839142091153,56,11.0,False,0.0
FRENCH GARDEN SIGN BLUE METAL,772,2.06970509383378,10,14.0,True,4.0
FRENCH KITCHEN SIGN BLUE METAL,1176,3.1528150134048256,99,22.0,False,0.0
FRENCH LATTICE CUSHION COVER ,396,1.061662198391421,151,7.0,False,0.0
FRENCH LAUNDRY SIGN BLUE METAL,919,2.4638069705093835,329,17.0,False,0.0
FRENCH LAVENDER SCENT HEART,975,2.613941018766756,47,18.0,False,0.0
FRENCH PAISLEY CUSHION COVER,170,0.45576407506702415,302,3.0,False,0.0
FRENCH PAISLEY CUSHION COVER ,452,1.2117962466487935,391,8.0,False,0.0
FRENCH STYLE EMBOSSED HEART CABINET,23,0.06166219839142091,148,0.0,False,0.0
FRENCH STYLE STORAGE JAR BONBONS,2338,6.2680965147453085,365,44.0,False,0.0
FRENCH STYLE STORAGE JAR CAFE ,1982,5.313672922252011,342,37.0,False,0.0
FRENCH STYLE STORAGE JAR JAM,323,0.8659517426273459,268,6.0,False,0.0
FRENCH TOILET SIGN BLUE METAL,1274,3.415549597855228,170,24.0,False,0.0
FRENCH WC SIGN BLUE METAL,1754,4.702412868632708,399,33.0,False,0.0
FRESHWATER PEARL BRACELET GOLD,3,0.00804289544235925,187,0.0,False,0.0
FRIDGE MAGNETS LA VIE EN ROSE,1188,3.1849865951742626,19,22.0,True,3.0
FRIDGE MAGNETS LES ENFANTS ASSORTED,1281,3.4343163538873993,270,24.0,False,0.0
FRIDGE MAGNETS US DINER ASSORTED,1482,3.973190348525469,416,28.0,False,0.0
FROG CANDLE,61,0.16353887399463807,147,1.0,False,0.0
FROG KING WATERING CAN,9,0.024128686327077747,181,0.0,False,0.0
FROG SOCK PUPPET,15,0.040214477211796246,395,0.0,False,0.0
FROSTED WHITE BASE ,229,0.613941018766756,22,4.0,False,0.0
FRUIT SALAD BAG CHARM,16,0.04289544235924933,177,0.0,False,0.0
FRUIT TREE AND BIRDS WALL PLAQUE,17,0.045576407506702415,139,0.0,False,0.0
FRYING PAN BLUE POLKADOT,108,0.289544235924933,93,2.0,False,0.0
FRYING PAN PINK POLKADOT,326,0.8739946380697051,330,6.0,False,0.0
FRYING PAN RED POLKADOT ,1,0.002680965147453083,328,0.0,False,0.0
FRYING PAN RED RETROSPOT,383,1.0268096514745308,110,7.0,False,0.0
FRYING PAN UNION FLAG,1200,3.2171581769436997,338,23.0,False,0.0
FULL ENGLISH BREAKFAST PLATE,1383,3.707774798927614,282,26.0,False,0.0
FUNKY DIVA PEN,8328,22.327077747989275,274,156.0,False,0.0
FUNKY FLOWER PICNIC BAG FOR 4,2,0.005361930294906166,468,0.0,False,0.0
FUNKY MONKEY CUSHION COVER,193,0.517426273458445,408,4.0,False,0.0
FUNKY MONKEY GIFT BAG MEDIUM,329,0.8820375335120644,417,6.0,False,0.0
FUNKY MONKEY MUG,1,0.002680965147453083,47,0.0,False,0.0
FUNKY WASHING UP GLOVES ASSORTED,973,2.60857908847185,428,18.0,False,0.0
FUSCHIA FLOWER PURSE WITH BEADS,159,0.4262734584450402,103,3.0,False,0.0
FUSCHIA RETRO BAR STOOL,14,0.03753351206434316,104,0.0,False,0.0
FUSCHIA TABLE RUN FLOWER ,27,0.07238605898123325,314,1.0,False,0.0
FUSCHIA VOILE POINTY SHOE DEC,97,0.26005361930294907,78,2.0,False,0.0
GAOLERS KEYS DECORATIVE GARDEN ,929,2.4906166219839143,327,17.0,False,0.0
GARAGE KEY FOB,733,1.96514745308311,453,14.0,False,0.0
GARDEN METAL SIGN ,105,0.28150134048257375,245,2.0,False,0.0
GARDEN PATH JOURNAL,218,0.5844504021447721,443,4.0,False,0.0
GARDEN PATH NOTEBOOK ,15,0.040214477211796246,343,0.0,False,0.0
GARDEN PATH POCKET BOOK,69,0.18498659517426275,382,1.0,False,0.0
GARDEN PATH SKETCHBOOK,113,0.30294906166219837,385,2.0,False,0.0
GARDENERS KNEELING PAD CUP OF TEA ,6303,16.89812332439678,468,118.0,False,0.0
GARDENERS KNEELING PAD KEEP CALM ,7740,20.750670241286862,146,145.0,False,0.0
GARDENIA 1 WICK MORRIS BOXED CANDLE,211,0.5656836461126006,427,4.0,False,0.0
GARDENIA 3 WICK MORRIS BOXED CANDLE,263,0.7050938337801609,85,5.0,False,0.0
GARLAND WITH HEARTS AND BELLS,218,0.5844504021447721,492,4.0,False,0.0
GARLAND WITH STARS AND BELLS,250,0.6702412868632708,44,5.0,False,0.0
GARLAND WOODEN HAPPY EASTER,1788,4.793565683646112,10,34.0,True,24.0
"GARLAND, MAGIC GARDEN 1.8M",12,0.032171581769437,305,0.0,False,0.0
"GARLAND, VINTAGE BELLS",92,0.24664879356568364,329,2.0,False,0.0
GEMSTONE CHANDELIER T-LIGHT HOLDER,78,0.20911528150134048,415,1.0,False,0.0
GENTLEMAN SHIRT REPAIR KIT ,1992,5.340482573726542,69,37.0,False,0.0
GEORGIAN TRINKET BOX,142,0.3806970509383378,329,3.0,False,0.0
GIANT 50'S CHRISTMAS CRACKER,2635,7.064343163538874,358,49.0,False,0.0
GIANT MEDINA STAMPED METAL BOWL ,2,0.005361930294906166,337,0.0,False,0.0
GIFT BAG BIRTHDAY,761,2.040214477211796,276,14.0,False,0.0
GIFT BAG LARGE 50'S CHRISTMAS,24,0.064343163538874,370,0.0,False,0.0
GIFT BAG LARGE SPOT ,96,0.257372654155496,238,2.0,False,0.0
GIFT BAG LARGE VINTAGE CHRISTMAS,148,0.3967828418230563,279,3.0,False,0.0
GIFT BAG PSYCHEDELIC APPLES,834,2.2359249329758715,325,16.0,False,0.0
GIN & TONIC DIET GREETING CARD ,3217,8.624664879356569,295,60.0,False,0.0
GIN + TONIC DIET METAL SIGN,11519,30.882037533512065,300,216.0,False,0.0
GIN AND TONIC DIET METAL SIGN,474,1.2707774798927614,222,9.0,False,0.0
GIN AND TONIC MUG,2852,7.646112600536193,174,54.0,False,0.0
GINGERBREAD MAN COOKIE CUTTER,7204,19.31367292225201,14,135.0,True,121.0
GINGHAM BABUSHKA DOORSTOP,210,0.5630026809651475,348,4.0,False,0.0
GINGHAM HEART  DOORSTOP RED,722,1.935656836461126,388,14.0,False,0.0
GINGHAM HEART DECORATION,5964,15.989276139410189,87,112.0,True,25.0
GINGHAM OVEN GLOVE RED HEART ,3,0.00804289544235925,419,0.0,False,0.0
GINGHAM RECIPE BOOK BOX,413,1.1072386058981234,71,8.0,False,0.0
GINGHAM ROSE WRAP,1825,4.892761394101877,141,34.0,False,0.0
GIRAFFE WOODEN RULER,3710,9.94638069705094,98,70.0,False,0.0
GIRLS ALPHABET IRON ON PATCHES ,12480,33.45844504021448,246,234.0,False,0.0
GIRLS VINTAGE TIN SEASIDE BUCKET,1141,3.058981233243968,51,21.0,False,0.0
GIRLY PINK TOOL SET,5,0.013404825737265416,98,0.0,False,0.0
GLAMOROUS  MUG,1269,3.4021447721179623,411,24.0,False,0.0
GLASS  BEURRE DISH,773,2.072386058981233,305,15.0,False,0.0
GLASS  SONGBIRD STORAGE JAR,165,0.44235924932975873,337,3.0,False,0.0
GLASS AND BEADS BRACELET IVORY,6,0.0160857908847185,304,0.0,False,0.0
GLASS AND PAINTED BEADS BRACELET OL,6,0.0160857908847185,113,0.0,False,0.0
GLASS AND PAINTED BEADS BRACELET TO,6,0.0160857908847185,23,0.0,False,0.0
GLASS APOTHECARY BOTTLE ELIXIR,800,2.1447721179624666,297,15.0,False,0.0
GLASS APOTHECARY BOTTLE PERFUME,1017,2.7265415549597853,188,19.0,False,0.0
GLASS APOTHECARY BOTTLE TONIC,866,2.32171581769437,134,16.0,False,0.0
GLASS BEAD HOOP EARRINGS AMETHYST,4,0.010723860589812333,431,0.0,False,0.0
GLASS BEAD HOOP EARRINGS BLACK,4,0.010723860589812333,362,0.0,False,0.0
GLASS BEAD HOOP NECKLACE AMETHYST,3,0.00804289544235925,32,0.0,False,0.0
GLASS BEAD HOOP NECKLACE BLACK,2,0.005361930294906166,72,0.0,False,0.0
GLASS BEAD HOOP NECKLACE GREEN,3,0.00804289544235925,152,0.0,False,0.0
GLASS BEAD HOOP NECKLACE MONTANA,2,0.005361930294906166,490,0.0,False,0.0
GLASS BELL JAR LARGE,2,0.005361930294906166,162,0.0,False,0.0
GLASS BELL JAR SMALL,4,0.010723860589812333,154,0.0,False,0.0
GLASS BON BON JAR,2136,5.726541554959786,234,40.0,False,0.0
GLASS BONNE JAM JAR,118,0.3163538873994638,459,2.0,False,0.0
GLASS CAKE COVER AND PLATE,2,0.005361930294906166,471,0.0,False,0.0
GLASS CHALICE BLUE SMALL ,680,1.8230563002680966,318,13.0,False,0.0
GLASS CHALICE GREEN  LARGE ,186,0.49865951742627346,113,3.0,False,0.0
GLASS CHALICE GREEN  SMALL ,147,0.3941018766756032,113,3.0,False,0.0
GLASS CLOCHE LARGE,329,0.8820375335120644,444,6.0,False,0.0
GLASS CLOCHE SMALL,753,2.0187667560321714,48,14.0,False,0.0
GLASS HEART T-LIGHT HOLDER ,2843,7.621983914209116,444,53.0,False,0.0
GLASS JAR DAISY FRESH COTTON WOOL,539,1.4450402144772119,207,10.0,False,0.0
GLASS JAR DIGESTIVE BISCUITS,519,1.3914209115281502,143,10.0,False,0.0
GLASS JAR ENGLISH CONFECTIONERY,886,2.3753351206434314,76,17.0,False,0.0
GLASS JAR KINGS CHOICE,162,0.4343163538873995,400,3.0,False,0.0
GLASS JAR MARMALADE ,454,1.2171581769436997,188,9.0,False,0.0
GLASS JAR PEACOCK BATH SALTS,349,0.935656836461126,465,7.0,False,0.0
GLASS SONGBIRD STORAGE JAR,11,0.029490616621983913,51,0.0,False,0.0
GLASS SPHERE CANDLE STAND MEDIUM,96,0.257372654155496,457,2.0,False,0.0
GLASS STAR FROSTED T-LIGHT HOLDER,498,1.3351206434316354,24,9.0,False,0.0
GLASS TWIST BON BON JAR,69,0.18498659517426275,120,1.0,False,0.0
GLITTER BUTTERFLY CLIPS,1012,2.71313672922252,166,19.0,False,0.0
GLITTER CHRISTMAS HEART ,264,0.707774798927614,298,5.0,False,0.0
GLITTER CHRISTMAS STAR ,2465,6.60857908847185,487,46.0,False,0.0
GLITTER CHRISTMAS TREE,908,2.4343163538873993,240,17.0,False,0.0
GLITTER CHRISTMAS TREE WITH BELLS,615,1.648793565683646,420,12.0,False,0.0
GLITTER HANGING BUTTERFLY STRING,1265,3.39142091152815,429,24.0,False,0.0
GLITTER HEART DECORATION,2435,6.528150134048257,166,46.0,False,0.0
GLITTER HEART GARLAND WITH BELLS ,291,0.7801608579088471,47,5.0,False,0.0
GLITTER SNOW PEAR TREE DECORATION,18,0.04825737265415549,450,0.0,False,0.0
GLITTER STAR GARLAND WITH BELLS ,223,0.5978552278820375,106,4.0,False,0.0
GLOW IN DARK DOLPHINS,129,0.34584450402144773,494,2.0,False,0.0
GOLD APERITIF GLASS,88,0.2359249329758713,420,2.0,False,0.0
GOLD COSMETIC BAG PINK STAR,2,0.005361930294906166,448,0.0,False,0.0
GOLD DIAMANTE STAR BROOCH,6,0.0160857908847185,298,0.0,False,0.0
GOLD EAR MUFF HEADPHONES,32,0.08579088471849866,263,1.0,False,0.0
GOLD FABRIC MIRROR,139,0.3726541554959786,205,3.0,False,0.0
GOLD FISHING GNOME,47,0.1260053619302949,95,1.0,False,0.0
GOLD FLOWER CUSHION COVER ,8,0.021447721179624665,331,0.0,False,0.0
GOLD M PEARL  ORBIT NECKLACE,8,0.021447721179624665,19,0.0,False,0.0
GOLD M.O.P ORBIT BRACELET,2,0.005361930294906166,14,0.0,False,0.0
GOLD M.O.P ORBIT DROP EARRINGS,8,0.021447721179624665,132,0.0,False,0.0
GOLD M.O.P. ORBIT NECKLACE,2,0.005361930294906166,339,0.0,False,0.0
GOLD MINI TAPE MEASURE ,918,2.46112600536193,362,17.0,False,0.0
GOLD MUG BONE CHINA TREE OF LIFE,729,1.9544235924932976,127,14.0,False,0.0
GOLD PHOTO FRAME,169,0.45308310991957107,303,3.0,False,0.0
GOLD PRINT PAPER BAG,19,0.05093833780160858,406,0.0,False,0.0
GOLD SCROLL GLASS T-LIGHT HOLDER,80,0.21447721179624665,168,2.0,False,0.0
GOLD STANDING GNOME,93,0.24932975871313673,312,2.0,False,0.0
GOLD TEDDY BEAR,12,0.032171581769437,237,0.0,False,0.0
GOLD WASHBAG,8,0.021447721179624665,374,0.0,False,0.0
GOLD WINE GOBLET,164,0.43967828418230565,225,3.0,False,0.0
GOLD/AMBER DROP EARRINGS W LEAF,6,0.0160857908847185,445,0.0,False,0.0
GOLD/M.O.P PENDANT ORBIT NECKLACE,9,0.024128686327077747,193,0.0,False,0.0
GOLDIE LOOKING MIRROR,16,0.04289544235924933,24,0.0,False,0.0
GRAND CHOCOLATECANDLE,5801,15.552278820375335,166,109.0,False,0.0
GRASS HOPPER WOODEN WALL CLOCK ,260,0.6970509383378016,145,5.0,False,0.0
GREEN  DIAMANTE PEN IN GIFT BOX,9,0.024128686327077747,270,0.0,False,0.0
GREEN 3 PIECE POLKADOT CUTLERY SET,837,2.2439678284182305,166,16.0,False,0.0
GREEN BIRDHOUSE DECORATION,389,1.0428954423592494,56,7.0,False,0.0
GREEN BITTY LIGHT CHAIN,119,0.3190348525469169,333,2.0,False,0.0
GREEN CAT FLORAL CUSHION COVER ,10,0.02680965147453083,341,0.0,False,0.0
GREEN CHRISTMAS TREE CARD HOLDER,1183,3.1715817694369974,182,22.0,False,0.0
GREEN CHRISTMAS TREE STRING 20LIGHT,41,0.10991957104557641,139,1.0,False,0.0
GREEN DRAWER KNOB ACRYLIC EDWARDIAN,1852,4.96514745308311,420,35.0,False,0.0
GREEN DROP EARRINGS W BEAD CLUSTER,4,0.010723860589812333,104,0.0,False,0.0
GREEN EASTER EGG HUNT START POST,26,0.06970509383378017,124,0.0,False,0.0
GREEN ENAMEL FLOWER HAIR TIE,7,0.01876675603217158,252,0.0,False,0.0
GREEN ENAMEL FLOWER RING,46,0.12332439678284182,429,1.0,False,0.0
GREEN ENAMEL+GLASS HAIR COMB,105,0.28150134048257375,301,2.0,False,0.0
GREEN FERN JOURNAL ,131,0.3512064343163539,291,2.0,False,0.0
GREEN FERN NOTEBOOK,52,0.13941018766756033,308,1.0,False,0.0
GREEN FERN POCKET BOOK,63,0.16890080428954424,292,1.0,False,0.0
GREEN FERN SKETCHBOOK ,101,0.2707774798927614,78,2.0,False,0.0
GREEN GEISHA GIRL ,20,0.05361930294906166,157,0.0,False,0.0
GREEN GIANT GARDEN THERMOMETER,395,1.0589812332439679,20,7.0,False,0.0
GREEN GLASS TASSLE BAG CHARM,17,0.045576407506702415,263,0.0,False,0.0
GREEN GOOSE FEATHER CHRISTMAS TREE ,167,0.4477211796246649,339,3.0,False,0.0
GREEN GOOSE FEATHER TREE 60CM,165,0.44235924932975873,369,3.0,False,0.0
GREEN HEART COMPACT MIRROR,203,0.5442359249329759,47,4.0,False,0.0
GREEN HEART OF GLASS BRACELET,13,0.03485254691689008,143,0.0,False,0.0
GREEN JUICY FRUIT PHOTO FRAME,84,0.225201072386059,209,2.0,False,0.0
GREEN METAL BOX ARMY SUPPLIES,438,1.1742627345844503,32,8.0,False,0.0
GREEN METAL BOX TOP SECRET,16,0.04289544235924933,312,0.0,False,0.0
GREEN METAL SWINGING BUNNY,302,0.8096514745308311,355,6.0,False,0.0
GREEN MURANO TWIST BRACELET,31,0.08310991957104558,311,1.0,False,0.0
GREEN MURANO TWIST NECKLACE,7,0.01876675603217158,372,0.0,False,0.0
GREEN PAIR HEART HAIR SLIDES,8,0.021447721179624665,405,0.0,False,0.0
GREEN PENDANT TRIPLE SHELL NECKLACE,4,0.010723860589812333,227,0.0,False,0.0
